clothing_name,situation,color,gender,time,category,price
coat_1934_Black,Wedding,Black,female,evening,coat,4667
coat_4549_Blue,Wedding,Blue,male,night,coat,1955
jeans_1905_Green,Party,Green,male,morning,jeans,7525
coat_8960_Yellow,Party,Yellow,unisex,night,coat,1456
shorts_8753_Pink,Formal,Pink,male,morning,shorts,7006
dress_2041_Pink,Work,Pink,female,noon,dress,4177
dress_2358_Black,Outdoor,Black,unisex,morning,dress,6200
jeans_2116_White,Party,White,unisex,morning,jeans,8979
t-shirt_4257_Green,Wedding,Green,male,night,t-shirt,8409
hodie_8189_Black,Party,Black,male,night,hodie,8261
shorts_7140_Pink,Casual,Pink,unisex,noon,shorts,8842
tops_7975_White,Wedding,White,female,morning,tops,6628
tousers_3292_Blue,Casual,Blue,male,noon,tousers,7182
t-shirt_5737_White,Casual,White,unisex,evening,t-shirt,2906
waistcoat_2615_Yellow,Wedding,Yellow,unisex,evening,waistcoat,2443
tie_8047_Green,Party,Green,unisex,morning,tie,2444
shorts_5237_Green,Formal,Green,male,evening,shorts,5183
sport_4709_Yellow,Work,Yellow,female,morning,sport,8138
tops_3805_White,Formal,White,female,morning,tops,5096
sport_8512_Yellow,Wedding,Yellow,male,evening,sport,9086
hodie_5257_Red,Party,Red,female,evening,hodie,5804
shirt_1597_Yellow,Wedding,Yellow,male,evening,shirt,8872
jacket_1137_White,Wedding,White,male,noon,jacket,4983
skirt_1420_Blue,Wedding,Blue,male,noon,skirt,4618
suit_6816_Red,Formal,Red,female,night,suit,7515
shoes_7327_Black,Formal,Black,male,evening,shoes,9172
jacket_8064_White,Outdoor,White,male,evening,jacket,4793
dress_370_Yellow,Formal,Yellow,unisex,noon,dress,1677
suit_3149_Black,Outdoor,Black,unisex,noon,suit,9514
t-shirt_6655_Blue,Formal,Blue,female,evening,t-shirt,9208
tops_747_Black,Casual,Black,unisex,night,tops,9799
coat_9587_Black,Wedding,Black,male,night,coat,5269
shirt_4107_Green,Party,Green,female,night,shirt,6471
tousers_3703_Red,Formal,Red,unisex,noon,tousers,3939
jeans_1101_Pink,Party,Pink,unisex,night,jeans,4038
shorts_610_Red,Formal,Red,female,evening,shorts,5140
sport_4954_Green,Party,Green,female,night,sport,9353
shoes_6975_Black,Casual,Black,female,night,shoes,3629
tie_3898_Red,Formal,Red,female,morning,tie,2616
tops_1908_Pink,Party,Pink,male,noon,tops,5227
sport_8914_Yellow,Party,Yellow,unisex,evening,sport,9255
blouse_7689_Black,Formal,Black,female,night,blouse,9242
tops_3970_White,Party,White,unisex,morning,tops,6149
sport_9601_White,Wedding,White,female,evening,sport,3285
jacket_9313_Pink,Formal,Pink,unisex,evening,jacket,5810
tousers_892_Green,Work,Green,female,evening,tousers,8703
sport_6908_Green,Wedding,Green,unisex,noon,sport,5361
waistcoat_9527_Purple,Formal,Purple,male,night,waistcoat,3232
tie_4336_Green,Party,Green,male,noon,tie,5950
waistcoat_1111_Green,Wedding,Green,male,morning,waistcoat,1672
shoes_1709_Purple,Wedding,Purple,unisex,morning,shoes,7662
blouse_3657_Green,Wedding,Green,female,evening,blouse,4124
sport_4496_Red,Outdoor,Red,female,morning,sport,4198
waistcoat_908_Purple,Outdoor,Purple,female,noon,waistcoat,8418
jeans_6163_White,Outdoor,White,unisex,morning,jeans,4690
blouse_8811_Black,Work,Black,unisex,noon,blouse,5616
jacket_8419_Purple,Work,Purple,female,evening,jacket,2101
tie_6958_Purple,Casual,Purple,unisex,night,tie,4454
skirt_4914_Purple,Formal,Purple,male,noon,skirt,2267
shirt_1232_Pink,Casual,Pink,unisex,evening,shirt,9761
skirt_8196_White,Party,White,unisex,noon,skirt,6500
shoes_8293_Black,Work,Black,female,evening,shoes,8279
dress_4186_Blue,Party,Blue,unisex,evening,dress,6588
hodie_5436_Pink,Party,Pink,female,evening,hodie,8689
tie_771_White,Casual,White,unisex,evening,tie,1588
tie_7205_Green,Outdoor,Green,female,morning,tie,9783
tops_2228_Black,Formal,Black,female,evening,tops,8135
shorts_2102_White,Casual,White,unisex,evening,shorts,8541
t-shirt_7540_Red,Outdoor,Red,unisex,evening,t-shirt,7603
waistcoat_79_Yellow,Casual,Yellow,female,morning,waistcoat,1477
tie_9234_Red,Wedding,Red,male,night,tie,5937
shoes_587_Black,Wedding,Black,female,morning,shoes,3860
hodie_4829_Yellow,Outdoor,Yellow,female,night,hodie,1065
tousers_351_White,Outdoor,White,unisex,night,tousers,1369
blouse_9708_Black,Wedding,Black,female,morning,blouse,9870
tie_3756_Black,Outdoor,Black,male,noon,tie,6358
jeans_3013_Black,Casual,Black,male,morning,jeans,1355
tie_5715_White,Casual,White,male,night,tie,6620
shoes_9179_Green,Party,Green,unisex,night,shoes,1028
coat_4768_Pink,Work,Pink,male,noon,coat,2961
shirt_1043_Red,Wedding,Red,female,morning,shirt,6694
shorts_4878_Red,Formal,Red,male,night,shorts,5134
blouse_2520_Yellow,Outdoor,Yellow,female,evening,blouse,4065
jeans_1592_Red,Party,Red,female,evening,jeans,5297
shorts_2776_Black,Work,Black,female,night,shorts,9063
tie_2160_Black,Formal,Black,female,evening,tie,6058
coat_7759_Purple,Outdoor,Purple,male,evening,coat,1170
tie_508_Purple,Wedding,Purple,female,morning,tie,4918
shoes_2280_Purple,Work,Purple,male,evening,shoes,4857
dress_2946_Pink,Formal,Pink,unisex,noon,dress,3432
tie_3707_Yellow,Party,Yellow,female,evening,tie,1463
suit_3452_White,Party,White,unisex,noon,suit,1470
skirt_4106_Yellow,Party,Yellow,female,morning,skirt,9405
tie_4538_Green,Party,Green,male,noon,tie,3765
shirt_1139_Purple,Wedding,Purple,female,night,shirt,1838
t-shirt_9073_Purple,Casual,Purple,unisex,noon,t-shirt,6044
jacket_7913_Black,Formal,Black,female,morning,jacket,7098
hodie_3345_Green,Outdoor,Green,female,noon,hodie,9928
t-shirt_1757_Purple,Formal,Purple,unisex,night,t-shirt,6403
shirt_1142_Blue,Wedding,Blue,female,noon,shirt,1634
coat_3029_Black,Work,Black,unisex,evening,coat,5756
tousers_9859_White,Formal,White,female,night,tousers,7035
blouse_3909_Yellow,Outdoor,Yellow,female,evening,blouse,3987
blouse_1874_Black,Casual,Black,male,evening,blouse,1526
shorts_88_Pink,Party,Pink,unisex,night,shorts,1157
jacket_9288_White,Wedding,White,female,morning,jacket,3314
waistcoat_8558_Purple,Work,Purple,male,evening,waistcoat,9085
tousers_1112_White,Wedding,White,unisex,evening,tousers,9645
suit_3902_Red,Work,Red,unisex,night,suit,9844
shoes_1084_Black,Work,Black,male,noon,shoes,7533
sport_7012_Red,Party,Red,unisex,noon,sport,4836
coat_7688_White,Formal,White,unisex,night,coat,4188
blouse_3964_Purple,Wedding,Purple,unisex,night,blouse,4969
coat_7346_Black,Outdoor,Black,unisex,evening,coat,1666
skirt_3946_Pink,Formal,Pink,unisex,evening,skirt,2431
skirt_8292_Red,Casual,Red,male,evening,skirt,5119
dress_4162_Blue,Casual,Blue,female,night,dress,8654
t-shirt_3335_Green,Casual,Green,unisex,noon,t-shirt,9582
tops_3391_White,Work,White,female,night,tops,5299
hodie_6744_Blue,Casual,Blue,female,noon,hodie,7141
skirt_163_Black,Wedding,Black,male,noon,skirt,6870
coat_3778_Pink,Wedding,Pink,male,noon,coat,7034
tousers_6585_Pink,Party,Pink,female,noon,tousers,2976
t-shirt_1268_White,Outdoor,White,female,noon,t-shirt,3917
coat_3082_Yellow,Formal,Yellow,female,morning,coat,7186
blouse_7767_Black,Wedding,Black,unisex,evening,blouse,1326
skirt_4765_Pink,Outdoor,Pink,female,night,skirt,4004
coat_2868_Black,Party,Black,unisex,night,coat,6916
tops_3167_Blue,Wedding,Blue,unisex,night,tops,9131
tousers_2189_Black,Casual,Black,male,night,tousers,1846
tops_1025_Blue,Party,Blue,female,night,tops,7590
shoes_128_Green,Work,Green,male,noon,shoes,6739
tie_4968_Red,Wedding,Red,female,morning,tie,1290
t-shirt_4529_Red,Outdoor,Red,male,evening,t-shirt,5465
tops_2039_Green,Wedding,Green,female,noon,tops,1434
tie_643_Green,Party,Green,unisex,noon,tie,6775
waistcoat_4911_Green,Wedding,Green,unisex,noon,waistcoat,4288
skirt_8730_Pink,Outdoor,Pink,female,morning,skirt,2587
sport_8262_Purple,Work,Purple,female,evening,sport,2769
jacket_1767_Blue,Party,Blue,unisex,morning,jacket,5880
coat_4384_Yellow,Party,Yellow,female,night,coat,7355
jacket_7258_Yellow,Party,Yellow,unisex,noon,jacket,4427
tops_635_Pink,Outdoor,Pink,unisex,night,tops,9389
shorts_9076_Red,Casual,Red,female,night,shorts,5574
blouse_9910_Blue,Party,Blue,female,morning,blouse,7864
dress_5035_Black,Formal,Black,female,noon,dress,8205
dress_2203_Yellow,Casual,Yellow,unisex,evening,dress,6181
shorts_4220_White,Party,White,unisex,morning,shorts,6486
suit_3972_Green,Outdoor,Green,male,night,suit,5187
dress_4070_Pink,Formal,Pink,unisex,morning,dress,8391
tops_7691_Blue,Formal,Blue,male,night,tops,6390
t-shirt_3114_Green,Casual,Green,female,noon,t-shirt,2711
jeans_9154_Green,Wedding,Green,female,evening,jeans,9184
shoes_1688_Black,Outdoor,Black,unisex,evening,shoes,8626
skirt_2781_Yellow,Work,Yellow,male,noon,skirt,7234
shirt_7825_Black,Party,Black,male,morning,shirt,2799
hodie_6254_Purple,Outdoor,Purple,male,night,hodie,5346
shirt_6147_Black,Formal,Black,male,night,shirt,2795
jeans_6555_Blue,Work,Blue,male,evening,jeans,5432
skirt_53_Purple,Work,Purple,female,evening,skirt,8135
shorts_6554_Black,Outdoor,Black,female,noon,shorts,8664
tousers_4979_Green,Wedding,Green,unisex,noon,tousers,1427
shirt_7285_Yellow,Work,Yellow,female,noon,shirt,5304
suit_8384_Yellow,Formal,Yellow,male,morning,suit,4858
shoes_8543_Purple,Formal,Purple,female,night,shoes,8462
coat_8729_White,Casual,White,male,night,coat,3605
tie_5652_White,Wedding,White,unisex,noon,tie,4451
t-shirt_7955_Blue,Formal,Blue,male,night,t-shirt,9959
skirt_7547_Purple,Casual,Purple,male,morning,skirt,3149
jeans_927_Black,Party,Black,male,noon,jeans,5769
jeans_3155_Black,Outdoor,Black,unisex,night,jeans,7281
t-shirt_3562_Green,Work,Green,female,morning,t-shirt,3971
shirt_9695_Green,Work,Green,unisex,noon,shirt,9791
sport_3370_Purple,Wedding,Purple,male,night,sport,4267
jacket_4989_Green,Outdoor,Green,female,night,jacket,4248
hodie_4539_Purple,Wedding,Purple,male,night,hodie,1276
blouse_7037_Black,Outdoor,Black,male,night,blouse,3015
tie_580_Pink,Party,Pink,unisex,noon,tie,3401
suit_7226_Green,Formal,Green,female,noon,suit,1071
coat_9693_Blue,Work,Blue,female,morning,coat,3012
tousers_7917_Pink,Casual,Pink,unisex,night,tousers,8758
coat_1310_Red,Party,Red,male,morning,coat,9070
suit_7617_Yellow,Wedding,Yellow,female,evening,suit,9407
dress_1889_Yellow,Work,Yellow,female,night,dress,2558
skirt_4658_Purple,Formal,Purple,male,noon,skirt,6276
tops_8431_Black,Formal,Black,male,evening,tops,4591
hodie_6813_Black,Formal,Black,unisex,noon,hodie,1603
coat_940_Red,Wedding,Red,female,night,coat,4593
jeans_7398_Green,Outdoor,Green,unisex,evening,jeans,2353
jacket_9048_White,Wedding,White,male,evening,jacket,8250
jeans_6661_Yellow,Wedding,Yellow,female,evening,jeans,8757
waistcoat_6474_Purple,Wedding,Purple,female,noon,waistcoat,8227
sport_4033_Purple,Work,Purple,male,noon,sport,4558
blouse_1638_Red,Formal,Red,unisex,evening,blouse,2736
hodie_7919_Green,Casual,Green,male,noon,hodie,8495
tops_8446_Green,Wedding,Green,female,night,tops,4063
sport_62_White,Work,White,male,noon,sport,3190
tops_1543_Purple,Wedding,Purple,male,noon,tops,7670
blouse_6123_White,Work,White,male,evening,blouse,6838
skirt_2980_Red,Wedding,Red,female,morning,skirt,9362
waistcoat_3235_Blue,Outdoor,Blue,unisex,evening,waistcoat,9710
t-shirt_4799_Red,Wedding,Red,unisex,noon,t-shirt,8121
blouse_4899_Pink,Outdoor,Pink,unisex,night,blouse,8621
hodie_326_Black,Casual,Black,female,morning,hodie,3382
sport_1227_White,Party,White,unisex,night,sport,6346
shirt_4794_Blue,Party,Blue,unisex,evening,shirt,6439
dress_1647_Red,Casual,Red,male,evening,dress,8851
jeans_4161_Purple,Outdoor,Purple,male,evening,jeans,3293
shorts_8880_Pink,Work,Pink,unisex,noon,shorts,9512
t-shirt_6315_Red,Formal,Red,male,noon,t-shirt,4632
tie_8051_Green,Outdoor,Green,female,evening,tie,2420
shirt_2120_Green,Party,Green,male,noon,shirt,4171
shoes_6392_Green,Formal,Green,male,night,shoes,4204
waistcoat_3517_Green,Formal,Green,male,noon,waistcoat,1450
suit_660_Black,Casual,Black,male,night,suit,6808
tie_8338_Purple,Wedding,Purple,female,morning,tie,3415
hodie_1852_Blue,Outdoor,Blue,female,morning,hodie,4925
jacket_1828_Black,Outdoor,Black,male,morning,jacket,3626
shorts_5003_White,Casual,White,unisex,night,shorts,6609
t-shirt_8779_Purple,Outdoor,Purple,male,evening,t-shirt,6728
waistcoat_1270_Green,Wedding,Green,female,noon,waistcoat,8293
waistcoat_4681_White,Formal,White,male,noon,waistcoat,5608
tie_7224_Black,Casual,Black,unisex,night,tie,1541
tousers_2524_White,Casual,White,male,evening,tousers,2056
hodie_8035_Blue,Party,Blue,female,evening,hodie,4064
hodie_4332_Yellow,Wedding,Yellow,unisex,noon,hodie,6896
jacket_3294_Red,Wedding,Red,female,morning,jacket,2616
skirt_9028_Green,Outdoor,Green,male,noon,skirt,1681
t-shirt_5567_Black,Party,Black,unisex,evening,t-shirt,2581
coat_7083_Green,Outdoor,Green,male,noon,coat,4931
sport_5491_Yellow,Formal,Yellow,female,morning,sport,3382
jacket_710_Purple,Outdoor,Purple,male,noon,jacket,3572
tousers_8003_Pink,Party,Pink,female,evening,tousers,7544
sport_9653_Black,Formal,Black,male,noon,sport,4351
shorts_3267_Black,Party,Black,male,evening,shorts,1336
hodie_6990_Yellow,Casual,Yellow,female,night,hodie,3331
dress_9475_White,Party,White,female,morning,dress,6242
t-shirt_7644_Green,Wedding,Green,male,noon,t-shirt,5727
shoes_3191_Green,Outdoor,Green,female,evening,shoes,8269
coat_6143_Red,Wedding,Red,unisex,night,coat,5832
sport_2485_White,Work,White,unisex,night,sport,7075
suit_4596_Black,Formal,Black,male,morning,suit,5001
shoes_9236_Yellow,Casual,Yellow,male,morning,shoes,6690
sport_7948_Purple,Wedding,Purple,male,night,sport,4494
coat_2787_Red,Party,Red,unisex,morning,coat,6815
shorts_2840_Yellow,Outdoor,Yellow,male,morning,shorts,2227
tops_1556_Blue,Formal,Blue,male,noon,tops,7745
waistcoat_1713_Purple,Wedding,Purple,unisex,night,waistcoat,3630
coat_7965_Red,Formal,Red,female,noon,coat,4386
hodie_6500_Purple,Casual,Purple,male,noon,hodie,6172
tousers_3023_Red,Wedding,Red,male,morning,tousers,7006
shoes_8410_White,Work,White,male,night,shoes,4711
shorts_9650_Green,Casual,Green,male,morning,shorts,2234
suit_5698_Green,Wedding,Green,male,evening,suit,9558
tops_1424_White,Formal,White,unisex,noon,tops,6732
suit_9279_Yellow,Party,Yellow,female,night,suit,5818
hodie_9521_Black,Party,Black,female,noon,hodie,9578
coat_1439_Red,Wedding,Red,unisex,morning,coat,3637
jacket_7482_Blue,Party,Blue,male,night,jacket,7813
blouse_7025_Pink,Party,Pink,male,morning,blouse,3443
blouse_7426_Pink,Outdoor,Pink,female,noon,blouse,1530
jeans_5587_Blue,Wedding,Blue,unisex,noon,jeans,5394
dress_7972_Black,Formal,Black,female,evening,dress,3401
shirt_2583_Red,Work,Red,female,night,shirt,2127
shorts_8618_Red,Formal,Red,female,night,shorts,1238
waistcoat_6145_White,Party,White,female,night,waistcoat,9008
jacket_2934_White,Party,White,unisex,noon,jacket,4765
waistcoat_5104_Purple,Wedding,Purple,unisex,noon,waistcoat,8881
shirt_1162_Black,Outdoor,Black,unisex,morning,shirt,5950
shoes_8688_Pink,Formal,Pink,female,noon,shoes,7564
coat_1431_Black,Casual,Black,male,evening,coat,4473
hodie_7439_Blue,Party,Blue,unisex,morning,hodie,8981
skirt_4937_Red,Work,Red,female,evening,skirt,1021
tousers_9487_Purple,Outdoor,Purple,female,noon,tousers,2187
tousers_1110_Red,Casual,Red,unisex,morning,tousers,6969
suit_7085_Purple,Casual,Purple,female,morning,suit,3013
shirt_6039_White,Casual,White,unisex,noon,shirt,9812
t-shirt_4307_White,Work,White,female,night,t-shirt,7156
suit_3474_Black,Wedding,Black,male,morning,suit,8597
skirt_9698_Purple,Formal,Purple,female,evening,skirt,9310
dress_6341_Black,Wedding,Black,male,morning,dress,2102
sport_8813_Red,Formal,Red,female,noon,sport,4968
shorts_525_White,Casual,White,male,evening,shorts,8194
t-shirt_7639_Blue,Party,Blue,male,morning,t-shirt,1985
dress_283_Blue,Casual,Blue,male,night,dress,4492
shirt_9712_Black,Wedding,Black,unisex,morning,shirt,6431
hodie_6891_Yellow,Formal,Yellow,female,morning,hodie,9997
suit_19_Red,Formal,Red,unisex,evening,suit,8854
skirt_8913_Green,Outdoor,Green,male,night,skirt,4158
blouse_4940_Yellow,Casual,Yellow,male,evening,blouse,1444
tousers_9337_White,Formal,White,unisex,noon,tousers,3995
skirt_5138_Pink,Formal,Pink,female,night,skirt,9818
skirt_7501_White,Work,White,male,night,skirt,4731
hodie_2016_Black,Work,Black,unisex,morning,hodie,8849
sport_308_Black,Outdoor,Black,unisex,night,sport,9936
jacket_2487_Red,Casual,Red,male,morning,jacket,8536
suit_456_Blue,Work,Blue,unisex,evening,suit,1853
shorts_5478_Black,Wedding,Black,unisex,night,shorts,5411
dress_8122_Yellow,Casual,Yellow,female,evening,dress,4846
jacket_8369_Green,Casual,Green,female,noon,jacket,6128
tousers_2498_Red,Work,Red,unisex,night,tousers,7429
coat_6831_White,Casual,White,unisex,evening,coat,5194
shorts_1656_Blue,Wedding,Blue,male,morning,shorts,3856
suit_8782_Purple,Formal,Purple,unisex,morning,suit,4000
suit_2629_Red,Formal,Red,male,morning,suit,7199
t-shirt_235_White,Formal,White,unisex,noon,t-shirt,2784
shirt_8978_Yellow,Casual,Yellow,male,morning,shirt,7964
tie_3833_Purple,Formal,Purple,male,morning,tie,1249
tie_4548_Red,Work,Red,unisex,noon,tie,8982
jeans_9817_Black,Wedding,Black,male,night,jeans,1190
tops_1646_White,Formal,White,male,noon,tops,4351
tousers_1091_Black,Party,Black,male,morning,tousers,2415
waistcoat_8571_Blue,Formal,Blue,female,evening,waistcoat,5609
shorts_5150_Blue,Formal,Blue,female,night,shorts,3429
jeans_1382_Red,Wedding,Red,male,night,jeans,6892
skirt_4868_Red,Casual,Red,female,evening,skirt,4743
suit_1022_Purple,Formal,Purple,male,noon,suit,7039
shirt_5924_Blue,Formal,Blue,male,noon,shirt,7637
suit_2474_White,Party,White,unisex,evening,suit,9398
tie_9834_Pink,Work,Pink,female,evening,tie,3316
tousers_7871_Purple,Outdoor,Purple,male,night,tousers,2404
tousers_7973_Green,Formal,Green,male,morning,tousers,3288
t-shirt_767_Blue,Wedding,Blue,male,noon,t-shirt,8497
sport_4984_Green,Formal,Green,male,evening,sport,2057
shoes_6946_Pink,Wedding,Pink,female,evening,shoes,3809
waistcoat_1241_Blue,Outdoor,Blue,male,noon,waistcoat,3819
tousers_5282_Blue,Party,Blue,male,evening,tousers,3875
tie_6580_Yellow,Casual,Yellow,male,night,tie,7723
skirt_5239_Red,Formal,Red,male,evening,skirt,3384
jacket_679_White,Wedding,White,female,morning,jacket,5968
hodie_3981_Green,Work,Green,male,evening,hodie,7389
coat_2965_Red,Outdoor,Red,unisex,night,coat,1632
tie_4195_Green,Outdoor,Green,unisex,morning,tie,8782
skirt_1425_Blue,Outdoor,Blue,male,noon,skirt,9467
blouse_2868_Black,Outdoor,Black,unisex,morning,blouse,6800
t-shirt_8110_Pink,Casual,Pink,unisex,noon,t-shirt,2469
coat_1478_Pink,Work,Pink,unisex,night,coat,7393
tie_8450_Red,Casual,Red,unisex,night,tie,5322
sport_6667_Yellow,Party,Yellow,male,night,sport,9363
jeans_1809_Red,Casual,Red,male,noon,jeans,1321
shirt_415_Purple,Party,Purple,male,noon,shirt,6424
shoes_8543_White,Party,White,female,noon,shoes,6804
waistcoat_8031_Green,Wedding,Green,male,night,waistcoat,6970
t-shirt_4778_Blue,Casual,Blue,female,evening,t-shirt,8002
shorts_108_White,Party,White,unisex,evening,shorts,5885
blouse_5808_Blue,Work,Blue,female,noon,blouse,2459
hodie_5093_White,Casual,White,male,night,hodie,9881
coat_2141_Yellow,Outdoor,Yellow,male,morning,coat,4099
blouse_8362_Blue,Casual,Blue,female,evening,blouse,8930
tops_2270_Red,Party,Red,female,night,tops,1174
jeans_1475_Red,Outdoor,Red,female,evening,jeans,4075
waistcoat_2248_Yellow,Party,Yellow,male,morning,waistcoat,2577
suit_4836_Yellow,Work,Yellow,male,noon,suit,8936
tie_7058_Yellow,Casual,Yellow,male,morning,tie,4806
tops_2338_White,Work,White,male,morning,tops,4663
suit_2100_Yellow,Outdoor,Yellow,unisex,noon,suit,1080
dress_9471_Blue,Outdoor,Blue,male,noon,dress,2996
shorts_96_Black,Outdoor,Black,unisex,evening,shorts,2804
sport_9297_Pink,Formal,Pink,unisex,noon,sport,9213
sport_7255_Pink,Work,Pink,unisex,morning,sport,4942
waistcoat_1406_Purple,Party,Purple,unisex,night,waistcoat,8740
suit_8077_Purple,Outdoor,Purple,unisex,morning,suit,9073
jeans_7133_White,Wedding,White,male,noon,jeans,4453
tie_2189_White,Outdoor,White,unisex,night,tie,2813
t-shirt_989_White,Party,White,female,night,t-shirt,4092
jeans_6418_Pink,Casual,Pink,female,noon,jeans,5977
jeans_5378_Black,Wedding,Black,female,night,jeans,2016
dress_2459_Purple,Outdoor,Purple,unisex,noon,dress,1670
sport_2923_White,Outdoor,White,female,evening,sport,4648
coat_7613_Pink,Outdoor,Pink,male,night,coat,4921
suit_9177_White,Casual,White,male,evening,suit,5120
